lot_id,horseId,salesId,lot_number,book_number,sex,horse_name,sire_name,sale_company,sale_year,day_number,session_median_price,sire_sold_count_36m,sire_total_offered_36m,sire_clearance_rate_36m,sire_median_price_36m,sire_sold_count_12m,sire_total_offered_12m,sire_clearance_rate_12m,sire_median_price_12m,sire_momentum,sire_sample_flag_36m,dam_progeny_sold_count,dam_progeny_total_offered_count,dam_progeny_median_price,dam_first_foal_flag,vendor_sold_count_36m,vendor_total_offered_36m,vendor_clearance_rate_36m,vendor_median_price_36m,vendor_volume_bucket,vendor_first_seen_flag
508177,1723228,2005,770,0,Filly,Incys26-770,Russian Revolution,Inglis,2026,3,70000.00,195,225,86.7,70000.00,61,74,82.4,40000.00,-30000.00,1,4,4,217500.00,0,81,99,81.8,100000.00,Large,0
508178,1723229,2005,771,0,Colt,Incys26-771,Better Than Ready,Inglis,2026,3,70000.00,174,198,87.9,45500.00,40,46,87.0,32500.00,-13000.00,1,2,2,175000.00,0,64,73,87.7,60000.00,Large,0
508179,1751666,2005,772,0,Colt,INGS25-47,Doubtland,Inglis,2026,3,70000.00,51,53,96.2,30000.00,20,22,90.9,30000.00,0.00,1,4,4,110000.00,0,2,4,50.0,95000.00,Small,0
508180,1723231,2005,773,0,Colt,Incys26-773,So You Think,Inglis,2026,3,70000.00,218,255,85.5,120000.00,58,73,79.5,115000.00,-5000.00,1,1,1,220000.00,0,217,228,95.2,200000.00,Large,0
508181,1723232,2005,774,0,Colt,Incys26-774,Ole Kirk,Inglis,2026,3,70000.00,149,161,92.5,150000.00,63,69,91.3,150000.00,0.00,1,3,3,75000.00,0,216,227,95.2,225000.00,Large,0
508182,1723455,2005,775,0,Filly,Incys26-775,Daumier,Inglis,2026,3,70000.00,3,3,100.0,90000.00,3,3,100.0,90000.00,0.00,0,0,0,NULL,1,172,202,85.1,65000.00,Large,0
508183,1767027,2005,776,0,Filly,NZBNWG25-117,Noverre,Inglis,2026,3,70000.00,6,6,100.0,115000.00,3,3,100.0,50000.00,-65000.00,1,0,0,NULL,1,216,227,95.2,225000.00,Large,0
508184,1723234,2005,777,0,Filly,Incys26-777,Stay Inside,Inglis,2026,3,70000.00,98,113,86.7,180000.00,64,75,85.3,150000.00,-30000.00,1,0,0,NULL,1,37,40,92.5,110000.00,Large,0
508185,1723235,2005,778,0,Filly,Incys26-778,St Mark's Basilica,Inglis,2026,3,70000.00,59,70,84.3,140000.00,36,41,87.8,120000.00,-20000.00,1,3,3,50000.00,0,24,30,80.0,75000.00,Large,0
508186,1723236,2005,779,0,Filly,Incys26-779,Pinatubo,Inglis,2026,3,70000.00,58,71,81.7,170000.00,42,51,82.4,165000.00,-5000.00,1,3,3,220000.00,0,216,227,95.2,225000.00,Large,0
508187,1723237,2005,780,0,Colt,Incys26-780,I Am Invincible,Inglis,2026,3,70000.00,227,261,87.0,460000.00,68,78,87.2,450000.00,-10000.00,1,1,2,300000.00,0,127,141,90.1,100000.00,Large,0
508188,1723456,2005,781,0,Colt,Incys26-781,Wild Ruler,Inglis,2026,3,70000.00,76,94,80.9,72500.00,50,59,84.7,50000.00,-22500.00,1,2,2,195000.00,0,39,43,90.7,145000.00,Large,0
508189,1752800,2005,782,0,Filly,INAUW25-369,Dundeel,Inglis,2026,3,70000.00,154,190,81.1,115000.00,38,47,80.9,190000.00,75000.00,1,1,1,260000.00,0,70,76,92.1,40000.00,Large,0
508190,1723239,2005,783,0,Colt,Incys26-783,Captivant,Inglis,2026,3,70000.00,38,49,77.6,37500.00,29,35,82.9,40000.00,2500.00,1,2,2,165000.00,0,73,88,83.0,200000.00,Large,0
508191,1723240,2005,784,0,Colt,Incys26-784,Spirit Of Boom,Inglis,2026,3,70000.00,190,211,90.0,90000.00,53,63,84.1,90000.00,0.00,1,0,0,NULL,1,47,52,90.4,38000.00,Large,0
508192,1723457,2005,785,0,Filly,Incys26-785,Acrobat,Inglis,2026,3,70000.00,43,48,89.6,35000.00,37,40,92.5,35000.00,0.00,1,0,0,NULL,1,77,92,83.7,75000.00,Large,0
508193,1723241,2005,786,0,Colt,Incys26-786,Capitalist,Inglis,2026,3,70000.00,264,308,85.7,120000.00,55,72,76.4,90000.00,-30000.00,1,4,4,125000.00,0,17,18,94.4,32500.00,Medium,0
508194,1718518,2005,787,0,Colt,Mmgcys26-1043,State Of Rest,Inglis,2026,3,70000.00,8,8,100.0,125000.00,8,8,100.0,125000.00,0.00,1,1,1,240000.00,0,24,30,80.0,75000.00,Large,0
508195,1723458,2005,788,0,Filly,Incys26-788,Cosmic Force,Inglis,2026,3,70000.00,108,120,90.0,44500.00,30,32,93.8,62500.00,18000.00,1,1,1,140000.00,0,22,24,91.7,42500.00,Large,0
508196,1723242,2005,789,0,Filly,Incys26-789,Ole Kirk,Inglis,2026,3,70000.00,149,161,92.5,150000.00,63,69,91.3,150000.00,0.00,1,2,2,81250.00,0,83,96,86.5,40000.00,Large,0
508197,1752238,2005,790,0,Colt,MMGCNW25-361,Hitotsu,Inglis,2026,3,70000.00,11,14,78.6,150000.00,11,14,78.6,150000.00,0.00,1,5,6,200000.00,0,161,175,92.0,50000.00,Large,0
508198,1723244,2005,791,0,Colt,Incys26-791,Rubick,Inglis,2026,3,70000.00,52,66,78.8,41000.00,17,22,77.3,30000.00,-11000.00,1,1,1,260000.00,0,24,30,80.0,75000.00,Large,0
508199,1723245,2005,792,0,Filly,Incys26-792,Anamoe,Inglis,2026,3,70000.00,28,31,90.3,442500.00,28,31,90.3,442500.00,0.00,1,8,8,162500.00,0,190,220,86.4,140000.00,Large,0
508200,1723459,2005,793,0,Colt,Incys26-793,Daumier,Inglis,2026,3,70000.00,3,3,100.0,90000.00,3,3,100.0,90000.00,0.00,0,4,5,135000.00,0,172,202,85.1,65000.00,Large,0
508201,1723246,2005,794,0,Filly,Incys26-794,Brave Smash,Inglis,2026,3,70000.00,64,70,91.4,51000.00,22,23,95.7,85000.00,34000.00,1,1,1,300000.00,0,33,35,94.3,70000.00,Large,0
508202,1752239,2005,795,0,Colt,MMGCNW25-363,Russian Revolution,Inglis,2026,3,70000.00,195,225,86.7,70000.00,61,74,82.4,40000.00,-30000.00,1,5,5,180000.00,0,190,220,86.4,140000.00,Large,0
508203,1723248,2005,796,0,Colt,Incys26-796,Farnan,Inglis,2026,3,70000.00,164,183,89.6,130000.00,67,79,84.8,100000.00,-30000.00,1,0,0,NULL,1,40,52,76.9,95000.00,Large,0
508204,1723249,2005,797,0,Colt,Incys26-797,Jacquinot,Inglis,2026,3,70000.00,16,21,76.2,225000.00,16,21,76.2,225000.00,0.00,1,7,7,130000.00,0,558,635,87.9,80000.00,Large,0
508205,1751681,2005,798,0,Filly,INGS25-64,Farnan,Inglis,2026,3,70000.00,164,183,89.6,130000.00,67,79,84.8,100000.00,-30000.00,1,0,0,NULL,1,47,52,90.4,38000.00,Large,0
