lot_id,horseId,salesId,lot_number,book_number,sex,horse_name,sire_name,sale_company,sale_year,day_number,session_median_price,sire_sold_count_36m,sire_total_offered_36m,sire_clearance_rate_36m,sire_median_price_36m,sire_sold_count_12m,sire_total_offered_12m,sire_clearance_rate_12m,sire_median_price_12m,sire_momentum,sire_sample_flag_36m,dam_progeny_sold_count,dam_progeny_total_offered_count,dam_progeny_median_price,dam_first_foal_flag,vendor_sold_count_36m,vendor_total_offered_36m,vendor_clearance_rate_36m,vendor_median_price_36m,vendor_volume_bucket,vendor_first_seen_flag
539261,1764144,2093,21,0,Filly,NZBNKB125-21,Ardrossan,New Zealand Bloodstock,2026,0,110000.00,64,72,88.9,82500.00,23,31,74.2,70000.00,-12500.00,0,3,3,160000.00,0,14,14,100.0,240000.00,mid,0
539262,1764145,2093,22,0,Colt,NZBNKB125-22,Almanzor,New Zealand Bloodstock,2026,0,110000.00,148,161,91.9,100000.00,37,48,77.1,100000.00,0.00,0,3,3,90000.00,0,30,32,93.8,87500.00,mid,0
539263,1764146,2093,23,0,Filly,NZBNKB125-23,Ghaiyyath,New Zealand Bloodstock,2026,0,110000.00,5,5,100.0,80000.00,1,1,100.0,80000.00,0.00,1,3,3,120000.00,0,81,83,97.6,160000.00,high,0
539264,1764147,2093,24,0,Colt,NZBNKB125-24,Satono Aladdin,New Zealand Bloodstock,2026,0,110000.00,65,82,79.3,100000.00,44,59,74.6,105000.00,5000.00,0,1,1,175000.00,0,80,84,95.2,95000.00,high,0
539265,1764148,2093,25,0,Colt,NZBNKB125-25,Savabeel,New Zealand Bloodstock,2026,0,110000.00,121,133,91.0,200000.00,36,42,85.7,182500.00,-17500.00,0,0,0,NULL,1,179,183,97.8,100000.00,high,0
539266,1764149,2093,26,0,Colt,NZBNKB125-26,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,0,0,NULL,1,147,159,92.5,60000.00,high,0
539267,1764150,2093,27,0,Colt,NZBNKB125-27,Dundeel,New Zealand Bloodstock,2026,0,110000.00,22,24,91.7,140000.00,6,6,100.0,155000.00,15000.00,0,2,2,90000.00,0,120,128,93.8,105000.00,high,0
539268,1764151,2093,28,0,Colt,NZBNKB125-28,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,2,2,230000.00,0,92,99,92.9,90000.00,high,0
539269,1764152,2093,29,0,Colt,NZBNKB125-29,Super Seth,New Zealand Bloodstock,2026,0,110000.00,109,116,94.0,100000.00,21,25,84.0,65000.00,-35000.00,0,1,2,100000.00,0,179,183,97.8,100000.00,high,0
539270,1764153,2093,30,0,Colt,NZBNKB125-30,Satono Aladdin,New Zealand Bloodstock,2026,0,110000.00,65,82,79.3,100000.00,44,59,74.6,105000.00,5000.00,0,1,1,260000.00,0,81,83,97.6,160000.00,high,0
539271,1764154,2093,31,0,Colt,NZBNKB125-31,Satono Aladdin,New Zealand Bloodstock,2026,0,110000.00,65,82,79.3,100000.00,44,59,74.6,105000.00,5000.00,0,0,0,NULL,1,30,36,83.3,80000.00,mid,0
539272,1764155,2093,32,0,Colt,NZBNKB125-32,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,4,4,190000.00,0,83,99,83.8,100000.00,high,0
539273,1762348,2093,33,0,Colt,NZBNKB125-33,Spirit Of Boom,New Zealand Bloodstock,2026,0,110000.00,6,6,100.0,120000.00,2,2,100.0,165000.00,45000.00,1,0,0,NULL,1,120,128,93.8,105000.00,high,0
539274,1764156,2093,34,0,Colt,NZBNKB125-34,Wootton Bassett,New Zealand Bloodstock,2026,0,110000.00,21,24,87.5,240000.00,9,10,90.0,320000.00,80000.00,0,0,0,NULL,1,14,14,100.0,240000.00,mid,0
539275,1764157,2093,35,0,Filly,NZBNKB125-35,So You Think,New Zealand Bloodstock,2026,0,110000.00,30,32,93.8,120000.00,7,8,87.5,110000.00,-10000.00,0,1,1,180000.00,0,52,62,83.9,115000.00,high,0
539276,1764158,2093,36,0,Colt,NZBNKB125-36,Hello Youmzain,New Zealand Bloodstock,2026,0,110000.00,94,107,87.9,87500.00,45,54,83.3,75000.00,-12500.00,0,1,1,100000.00,0,66,71,93.0,90000.00,high,0
539277,1764159,2093,37,0,Filly,NZBNKB125-37,Super Seth,New Zealand Bloodstock,2026,0,110000.00,109,116,94.0,100000.00,21,25,84.0,65000.00,-35000.00,0,1,1,210000.00,0,147,159,92.5,60000.00,high,0
539278,1762349,2093,38,0,Colt,NZBNKB125-38,Farnan,New Zealand Bloodstock,2026,0,110000.00,6,9,66.7,225000.00,2,5,40.0,152500.00,-72500.00,1,0,0,NULL,1,46,50,92.0,77500.00,high,0
539279,1764160,2093,39,0,Filly,NZBNKB125-39,Hello Youmzain,New Zealand Bloodstock,2026,0,110000.00,94,107,87.9,87500.00,45,54,83.3,75000.00,-12500.00,0,1,1,200000.00,0,200,230,87.0,45000.00,high,0
539280,1764161,2093,40,0,Filly,NZBNKB125-40,Satono Aladdin,New Zealand Bloodstock,2026,0,110000.00,65,82,79.3,100000.00,44,59,74.6,105000.00,5000.00,0,1,1,95000.00,0,147,159,92.5,60000.00,high,0
539281,1764162,2093,41,0,Filly,NZBNKB125-41,Too Darn Hot,New Zealand Bloodstock,2026,0,110000.00,16,19,84.2,155000.00,6,8,75.0,195000.00,40000.00,0,4,4,197500.00,0,92,99,92.9,90000.00,high,0
539282,1762350,2093,42,0,Filly,NZBNKB125-42,Savabeel,New Zealand Bloodstock,2026,0,110000.00,121,133,91.0,200000.00,36,42,85.7,182500.00,-17500.00,0,0,0,NULL,1,179,183,97.8,100000.00,high,0
539283,1764163,2093,43,0,Filly,NZBNKB125-43,Anamoe,New Zealand Bloodstock,2026,0,110000.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,80,84,95.2,95000.00,high,0
539284,1764164,2093,44,0,Colt,NZBNKB125-44,War Decree,New Zealand Bloodstock,2026,0,110000.00,32,35,91.4,50000.00,10,10,100.0,42500.00,-7500.00,0,2,2,34750.00,0,40,42,95.2,80000.00,mid,0
539285,1764165,2093,45,0,Filly,NZBNKB125-45,Super Seth,New Zealand Bloodstock,2026,0,110000.00,109,116,94.0,100000.00,21,25,84.0,65000.00,-35000.00,0,0,0,NULL,1,46,50,92.0,77500.00,high,0
539286,1764166,2093,46,0,Filly,NZBNKB125-46,Hello Youmzain,New Zealand Bloodstock,2026,0,110000.00,94,107,87.9,87500.00,45,54,83.3,75000.00,-12500.00,0,0,0,NULL,1,120,128,93.8,105000.00,high,0
539287,1762351,2093,47,0,Filly,NZBNKB125-47,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,0,0,NULL,1,34,37,91.9,80000.00,mid,0
539289,1762357,2093,48,0,Filly,NZBNKB125-48,Dundeel,New Zealand Bloodstock,2026,0,110000.00,22,24,91.7,140000.00,6,6,100.0,155000.00,15000.00,0,2,2,57500.00,0,52,59,88.1,140000.00,high,0
539290,1752526,2093,49,0,Filly,INAUW25-47,Hellbent,New Zealand Bloodstock,2026,0,110000.00,16,18,88.9,165000.00,1,1,100.0,300000.00,135000.00,0,0,0,NULL,1,3,3,100.0,80000.00,low,0
539291,1764167,2093,50,0,Colt,NZBNKB125-50,Satono Aladdin,New Zealand Bloodstock,2026,0,110000.00,65,82,79.3,100000.00,44,59,74.6,105000.00,5000.00,0,0,0,NULL,1,3,3,100.0,80000.00,low,0
539292,1752083,2093,51,0,Colt,MMGCNW25-153,North Pacific,New Zealand Bloodstock,2026,0,110000.00,5,6,83.3,80000.00,3,3,100.0,80000.00,0.00,1,0,0,NULL,1,16,16,100.0,150000.00,mid,0
539293,1764168,2093,52,0,Filly,NZBNKB125-52,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,1,1,170000.00,0,120,128,93.8,105000.00,high,0
539294,1764169,2093,53,0,Filly,NZBNKB125-53,Divine Prophet,New Zealand Bloodstock,2026,0,110000.00,1,1,100.0,3000.00,0,0,NULL,NULL,NULL,1,0,0,NULL,1,33,39,84.6,45000.00,mid,0
539295,1752533,2093,54,0,Colt,INAUW25-55,So You Think,New Zealand Bloodstock,2026,0,110000.00,30,32,93.8,120000.00,7,8,87.5,110000.00,-10000.00,0,0,0,NULL,1,3,3,100.0,80000.00,low,0
539297,1762359,2093,55,0,Colt,NZBNKB125-55,Gun Runner,New Zealand Bloodstock,2026,0,110000.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,120,128,93.8,105000.00,high,0
539298,1764170,2093,56,0,Filly,NZBNKB125-56,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,0,0,NULL,1,89,111,80.2,150000.00,high,0
539299,1764171,2093,57,0,Colt,NZBNKB125-57,Sword Of State,New Zealand Bloodstock,2026,0,110000.00,33,38,86.8,100000.00,33,38,86.8,100000.00,0.00,0,1,1,50000.00,0,120,128,93.8,105000.00,high,0
539300,1764172,2093,58,0,Filly,NZBNKB125-58,Per Incanto,New Zealand Bloodstock,2026,0,110000.00,84,94,89.4,150000.00,23,28,82.1,150000.00,0.00,0,0,0,NULL,1,12,15,80.0,80000.00,mid,0
539301,1762360,2093,59,0,Filly,NZBNKB125-59,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,0,0,NULL,1,81,83,97.6,160000.00,high,0
539303,1764173,2093,60,0,Colt,NZBNKB125-60,Sword Of State,New Zealand Bloodstock,2026,0,110000.00,33,38,86.8,100000.00,33,38,86.8,100000.00,0.00,0,5,5,160000.00,0,46,50,92.0,77500.00,high,0
539304,1762361,2093,61,0,Filly,NZBNKB125-61,Ardrossan,New Zealand Bloodstock,2026,0,110000.00,64,72,88.9,82500.00,23,31,74.2,70000.00,-12500.00,0,3,3,100000.00,0,14,14,100.0,240000.00,mid,0
539306,1764174,2093,62,0,Colt,NZBNKB125-62,Russian Revolution,New Zealand Bloodstock,2026,0,110000.00,22,23,95.7,122500.00,5,6,83.3,100000.00,-22500.00,0,0,0,NULL,1,65,78,83.3,50000.00,high,0
539307,1764175,2093,63,0,Colt,NZBNKB125-63,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,3,3,20000.00,0,105,126,83.3,70000.00,high,0
539308,1764176,2093,64,0,Colt,NZBNKB125-64,Staphanos,New Zealand Bloodstock,2026,0,110000.00,18,20,90.0,22000.00,8,9,88.9,8750.00,-13250.00,0,1,1,40000.00,0,81,83,97.6,160000.00,high,0
539309,1764177,2093,65,0,Colt,NZBNKB125-65,Savabeel,New Zealand Bloodstock,2026,0,110000.00,121,133,91.0,200000.00,36,42,85.7,182500.00,-17500.00,0,1,1,240000.00,0,14,14,100.0,240000.00,mid,0
539310,1764178,2093,66,0,Filly,NZBNKB125-66,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,1,1,80000.00,0,92,99,92.9,90000.00,high,0
539311,1764179,2093,67,0,Colt,NZBNKB125-67,Jacquinot,New Zealand Bloodstock,2026,0,110000.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,14,14,100.0,65000.00,mid,0
539312,1764180,2093,68,0,Colt,NZBNKB125-68,Satono Aladdin,New Zealand Bloodstock,2026,0,110000.00,65,82,79.3,100000.00,44,59,74.6,105000.00,5000.00,0,2,3,107500.00,0,52,59,88.1,140000.00,high,0
539313,1764181,2093,69,0,Filly,NZBNKB125-69,Profondo,New Zealand Bloodstock,2026,0,110000.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,1,1,190000.00,0,40,42,95.2,80000.00,mid,0
539314,1764182,2093,70,0,Colt,NZBNKB125-70,Circus Maximus,New Zealand Bloodstock,2026,0,110000.00,37,45,82.2,60000.00,7,13,53.8,35000.00,-25000.00,0,0,0,NULL,1,92,99,92.9,90000.00,high,0
539315,1764183,2093,71,0,Colt,NZBNKB125-71,Redwood,New Zealand Bloodstock,2026,0,110000.00,32,41,78.0,66250.00,8,10,80.0,33500.00,-32750.00,0,2,2,145000.00,0,200,230,87.0,45000.00,high,0
539316,1762362,2093,72,0,Colt,NZBNKB125-72,Shamexpress,New Zealand Bloodstock,2026,0,110000.00,12,12,100.0,85000.00,5,5,100.0,120000.00,35000.00,0,1,1,10000.00,0,33,38,86.8,37500.00,mid,0
539317,1764184,2093,73,0,Filly,NZBNKB125-73,Satono Aladdin,New Zealand Bloodstock,2026,0,110000.00,65,82,79.3,100000.00,44,59,74.6,105000.00,5000.00,0,3,3,250000.00,0,66,71,93.0,90000.00,high,0
539318,1764185,2093,74,0,Filly,NZBNKB125-74,Almanzor,New Zealand Bloodstock,2026,0,110000.00,148,161,91.9,100000.00,37,48,77.1,100000.00,0.00,0,0,0,NULL,1,51,53,96.2,27500.00,high,0
539319,1764186,2093,75,0,Filly,NZBNKB125-75,Per Incanto,New Zealand Bloodstock,2026,0,110000.00,84,94,89.4,150000.00,23,28,82.1,150000.00,0.00,0,0,0,NULL,1,147,159,92.5,60000.00,high,0
539320,1751803,2093,76,0,Colt,INGS25-196,The Autumn Sun,New Zealand Bloodstock,2026,0,110000.00,9,12,75.0,200000.00,2,5,40.0,155000.00,-45000.00,1,0,0,NULL,1,33,34,97.1,80000.00,mid,0
539321,1764187,2093,77,0,Filly,NZBNKB125-77,Sword Of State,New Zealand Bloodstock,2026,0,110000.00,33,38,86.8,100000.00,33,38,86.8,100000.00,0.00,0,1,1,70000.00,0,40,42,95.2,80000.00,mid,0
539322,1764188,2093,78,0,Colt,NZBNKB125-78,Satono Aladdin,New Zealand Bloodstock,2026,0,110000.00,65,82,79.3,100000.00,44,59,74.6,105000.00,5000.00,0,3,3,85000.00,0,147,159,92.5,60000.00,high,0
539323,1764189,2093,79,0,Filly,NZBNKB125-79,Vanbrugh,New Zealand Bloodstock,2026,0,110000.00,21,26,80.8,50000.00,7,11,63.6,26000.00,-24000.00,0,1,1,32000.00,0,101,107,94.4,80000.00,high,0
539324,1764190,2093,80,0,Colt,NZBNKB125-80,Satono Aladdin,New Zealand Bloodstock,2026,0,110000.00,65,82,79.3,100000.00,44,59,74.6,105000.00,5000.00,0,4,4,105000.00,0,101,107,94.4,80000.00,high,0
539325,1762363,2093,81,0,Filly,NZBNKB125-81,Shamexpress,New Zealand Bloodstock,2026,0,110000.00,12,12,100.0,85000.00,5,5,100.0,120000.00,35000.00,0,1,1,65000.00,0,101,107,94.4,80000.00,high,0
539326,1762364,2093,82,0,Colt,NZBNKB125-82,Shamexpress,New Zealand Bloodstock,2026,0,110000.00,12,12,100.0,85000.00,5,5,100.0,120000.00,35000.00,0,0,0,NULL,1,101,107,94.4,80000.00,high,0
539327,1762365,2093,83,0,Filly,NZBNKB125-83,Super Seth,New Zealand Bloodstock,2026,0,110000.00,109,116,94.0,100000.00,21,25,84.0,65000.00,-35000.00,0,1,1,150000.00,0,179,183,97.8,100000.00,high,0
539328,1762366,2093,84,0,Colt,NZBNKB125-84,Bivouac,New Zealand Bloodstock,2026,0,110000.00,15,16,93.8,80000.00,6,7,85.7,80000.00,0.00,0,1,1,150000.00,0,120,128,93.8,105000.00,high,0
539329,1764191,2093,85,0,Colt,NZBNKB125-85,Circus Maximus,New Zealand Bloodstock,2026,0,110000.00,37,45,82.2,60000.00,7,13,53.8,35000.00,-25000.00,0,3,3,100000.00,0,33,34,97.1,150000.00,mid,0
539330,1764192,2093,86,0,Colt,NZBNKB125-86,Redwood,New Zealand Bloodstock,2026,0,110000.00,32,41,78.0,66250.00,8,10,80.0,33500.00,-32750.00,0,2,2,90000.00,0,200,230,87.0,45000.00,high,0
539331,1764193,2093,87,0,Colt,NZBNKB125-87,Per Incanto,New Zealand Bloodstock,2026,0,110000.00,84,94,89.4,150000.00,23,28,82.1,150000.00,0.00,0,3,3,150000.00,0,92,99,92.9,90000.00,high,0
539332,1764194,2093,88,0,Filly,NZBNKB125-88,State Of Rest,New Zealand Bloodstock,2026,0,110000.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,2,2,195000.00,0,14,14,100.0,240000.00,mid,0
539333,1762367,2093,89,0,Colt,NZBNKB125-89,Home Affairs,New Zealand Bloodstock,2026,0,110000.00,10,13,76.9,140000.00,10,13,76.9,140000.00,0.00,0,0,0,NULL,1,200,230,87.0,45000.00,high,0
539334,1764195,2093,90,0,Colt,NZBNKB125-90,Savabeel,New Zealand Bloodstock,2026,0,110000.00,121,133,91.0,200000.00,36,42,85.7,182500.00,-17500.00,0,2,2,113000.00,0,17,17,100.0,100000.00,mid,0
539335,1762368,2093,91,0,Filly,NZBNKB125-91,Noverre,New Zealand Bloodstock,2026,0,110000.00,31,35,88.6,50000.00,31,35,88.6,50000.00,0.00,0,0,0,NULL,1,6,6,100.0,175000.00,low,0
539336,1764196,2093,92,0,Colt,NZBNKB125-92,Profondo,New Zealand Bloodstock,2026,0,110000.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,2,2,110000.00,0,101,107,94.4,80000.00,high,0
539337,1764197,2093,93,0,Colt,NZBNKB125-93,Super Seth,New Zealand Bloodstock,2026,0,110000.00,109,116,94.0,100000.00,21,25,84.0,65000.00,-35000.00,0,1,1,100000.00,0,52,62,83.9,115000.00,high,0
539338,1764198,2093,94,0,Colt,NZBNKB125-94,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,1,1,500000.00,0,33,34,97.1,150000.00,mid,0
539339,1764199,2093,95,0,Colt,NZBNKB125-95,State Of Rest,New Zealand Bloodstock,2026,0,110000.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,101,107,94.4,80000.00,high,0
539340,1764200,2093,96,0,Filly,NZBNKB125-96,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,3,3,250000.00,0,81,83,97.6,160000.00,high,0
539341,1764201,2093,97,0,Colt,NZBNKB125-97,Per Incanto,New Zealand Bloodstock,2026,0,110000.00,84,94,89.4,150000.00,23,28,82.1,150000.00,0.00,0,1,1,300000.00,0,14,14,100.0,240000.00,mid,0
539342,1752114,2093,98,0,Colt,MMGCNW25-195,Castelvecchio,New Zealand Bloodstock,2026,0,110000.00,6,9,66.7,117500.00,1,1,100.0,28000.00,-89500.00,1,0,0,NULL,1,33,38,86.8,37500.00,mid,0
539343,1764202,2093,99,0,Colt,NZBNKB125-99,Hello Youmzain,New Zealand Bloodstock,2026,0,110000.00,94,107,87.9,87500.00,45,54,83.3,75000.00,-12500.00,0,1,1,75000.00,0,120,128,93.8,105000.00,high,0
539344,1764203,2093,100,0,Colt,NZBNKB125-100,Per Incanto,New Zealand Bloodstock,2026,0,110000.00,84,94,89.4,150000.00,23,28,82.1,150000.00,0.00,0,1,1,70000.00,0,80,84,95.2,95000.00,high,0
539345,1764204,2093,101,0,Colt,NZBNKB125-101,Ardrossan,New Zealand Bloodstock,2026,0,110000.00,64,72,88.9,82500.00,23,31,74.2,70000.00,-12500.00,0,1,1,160000.00,0,179,183,97.8,100000.00,high,0
539346,1764205,2093,102,0,Colt,NZBNKB125-102,Anamoe,New Zealand Bloodstock,2026,0,110000.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,1,1,460000.00,0,120,128,93.8,105000.00,high,0
539347,1764206,2093,103,0,Filly,NZBNKB125-103,Sword Of State,New Zealand Bloodstock,2026,0,110000.00,33,38,86.8,100000.00,33,38,86.8,100000.00,0.00,0,2,2,220000.00,0,46,50,92.0,77500.00,high,0
539348,1764207,2093,104,0,Colt,NZBNKB125-104,Super Seth,New Zealand Bloodstock,2026,0,110000.00,109,116,94.0,100000.00,21,25,84.0,65000.00,-35000.00,0,0,0,NULL,1,17,17,100.0,100000.00,mid,0
539349,1764208,2093,105,0,Colt,NZBNKB125-105,Satono Aladdin,New Zealand Bloodstock,2026,0,110000.00,65,82,79.3,100000.00,44,59,74.6,105000.00,5000.00,0,0,1,NULL,1,89,111,80.2,150000.00,high,0
539350,1764209,2093,106,0,Filly,NZBNKB125-106,Almanzor,New Zealand Bloodstock,2026,0,110000.00,148,161,91.9,100000.00,37,48,77.1,100000.00,0.00,0,0,0,NULL,1,30,36,83.3,80000.00,mid,0
539351,1764210,2093,107,0,Filly,NZBNKB125-107,The Autumn Sun,New Zealand Bloodstock,2026,0,110000.00,9,12,75.0,200000.00,2,5,40.0,155000.00,-45000.00,1,0,0,NULL,1,92,99,92.9,90000.00,high,0
539352,1764211,2093,108,0,Colt,NZBNKB125-108,Derryn,New Zealand Bloodstock,2026,0,110000.00,28,34,82.4,31250.00,8,12,66.7,25000.00,-6250.00,0,4,4,82500.00,0,41,44,93.2,30000.00,mid,0
539353,1762369,2093,109,0,Filly,NZBNKB125-109,Jacquinot,New Zealand Bloodstock,2026,0,110000.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,30,32,93.8,87500.00,mid,0
539354,1764212,2093,110,0,Colt,NZBNKB125-110,Shamexpress,New Zealand Bloodstock,2026,0,110000.00,12,12,100.0,85000.00,5,5,100.0,120000.00,35000.00,0,0,0,NULL,1,101,107,94.4,80000.00,high,0
539355,1764213,2093,111,0,Filly,NZBNKB125-111,State Of Rest,New Zealand Bloodstock,2026,0,110000.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,51,53,96.2,27500.00,high,0
539356,1762370,2093,112,0,Colt,NZBNKB125-112,Noverre,New Zealand Bloodstock,2026,0,110000.00,31,35,88.6,50000.00,31,35,88.6,50000.00,0.00,0,1,1,300000.00,0,89,111,80.2,150000.00,high,0
539357,1764214,2093,113,0,Filly,NZBNKB125-113,Proisir,New Zealand Bloodstock,2026,0,110000.00,140,155,90.3,127500.00,49,60,81.7,100000.00,-27500.00,0,0,0,NULL,1,30,36,83.3,80000.00,mid,0
539358,1764215,2093,114,0,Colt,NZBNKB125-114,Almanzor,New Zealand Bloodstock,2026,0,110000.00,148,161,91.9,100000.00,37,48,77.1,100000.00,0.00,0,3,3,150000.00,0,92,99,92.9,90000.00,high,0
