lot_id,horseId,salesId,lot_number,book_number,sex,horse_name,sire_name,session_median_price,mv_expected_index,mv_low_index,mv_high_index,mv_expected_price,mv_low_price,mv_high_price,mv_confidence_tier,mv_model_version,mv_generated_at
505612,1718276,2002,797,1,Colt,Mmgcys26-797,Capitalist,200000.0,0.5249893229757051,0.3537636727160827,0.9333794262384479,105000.0,70800.0,186700.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505613,1718277,2002,798,1,Filly,Mmgcys26-798,Zousain,200000.0,0.7279372843183425,0.3879518526122562,1.0051268676844043,145600.0,77600.0,201000.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505614,1718278,2002,799,1,Colt,Mmgcys26-799,Snitzel,200000.0,1.827089491360365,1.1667064753329695,3.09561656550948,365400.0,233300.0,619100.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505615,1718279,2002,800,1,Filly,Mmgcys26-800,Zoustar,200000.0,2.4025601527380807,1.0896958099556422,3.989499556133368,480500.0,217900.0,797900.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505616,1718280,2002,801,1,Colt,Mmgcys26-801,Farnan,200000.0,0.7457023871381794,0.5262144006261138,1.520266280351967,149100.0,105200.0,304100.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505617,1718281,2002,802,1,Colt,Mmgcys26-802,Written Tycoon,200000.0,1.8130085637303854,1.162538353937478,2.466405443543706,362600.0,232500.0,493300.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505618,1718282,2002,803,1,Colt,Mmgcys26-803,Castelvecchio,200000.0,0.6747759895699783,0.5825226940400795,1.1033662628287497,135000.0,116500.0,220700.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505619,1718283,2002,804,1,Colt,Mmgcys26-804,Hellbent,200000.0,0.8657996668806759,0.5652474392913901,1.3558370408842324,173200.0,113000.0,271200.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505620,1718284,2002,805,1,Filly,Mmgcys26-805,Snitzel,200000.0,2.1286744036857237,0.9816704092224767,3.1024134195731667,425700.0,196300.0,620500.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505621,1718285,2002,806,1,Filly,Mmgcys26-806,Farnan,200000.0,0.6810188154032562,0.5437589101117296,1.4645357861521355,136200.0,108800.0,292900.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
