lot_id,horseId,salesId,lot_number,book_number,sex,horse_name,sire_name,session_median_price,mv_expected_index,mv_low_index,mv_high_index,mv_expected_price,mv_low_price,mv_high_price,mv_confidence_tier,mv_model_version,mv_generated_at
539812,1762466,2094,1,1,Filly,INPYS26-1,Farnan,80000.0,0.8761549388733291,0.5564115505100877,1.833333910817636,70100.0,44500.0,146700.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539813,1751656,2094,2,1,Filly,INGS25-37,Alabama Express,80000.0,0.4886242217632345,0.46316359689763986,1.2804548231316282,39100.0,37100.0,102400.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539814,1717690,2094,3,1,Colt,Mmgcys26-204,St Mark's Basilica,80000.0,0.7540306454559461,0.5122239519166989,1.7678316706075659,60300.0,41000.0,141400.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539815,1762467,2094,4,1,Colt,INPYS26-4,Ole Kirk,80000.0,1.7852768476236067,1.209588316981705,2.410249417917793,142800.0,96800.0,192800.0,high,v2.0,2025-12-15 09:40:02.964612+00:00
539816,1777953,2094,5,1,Colt,INPYS26-5,Capitalist,80000.0,0.7581283403931902,0.4617192308054132,1.2803117779724873,60700.0,36900.0,102400.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539817,1778263,2094,6,1,Colt,INPYS26-6,Ghaiyyath,80000.0,0.4972782228789767,0.30428160726782144,1.0160185186111892,39800.0,24300.0,81300.0,low,v2.0,2025-12-15 09:40:02.964612+00:00
539818,1762468,2094,7,1,Colt,INPYS26-7,Grunt,80000.0,0.9265400245955769,0.742921062135011,1.6051431937718779,74100.0,59400.0,128400.0,high,v2.0,2025-12-15 09:40:02.964612+00:00
539820,1762469,2094,8,1,Colt,INPYS26-8,Brazen Beau,80000.0,0.8551203707096364,0.443248707339237,1.7559230545187725,68400.0,35500.0,140500.0,high,v2.0,2025-12-15 09:40:02.964612+00:00
539821,1762470,2094,9,1,Colt,INPYS26-9,Hellbent,80000.0,0.7160028020159837,0.3395191426061568,2.032456005479262,57300.0,27200.0,162600.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539822,1762471,2094,10,1,Filly,INPYS26-10,Ardrossan,80000.0,1.3528659632034046,0.6384665802011207,2.1234082748270535,108200.0,51100.0,169900.0,low,v2.0,2025-12-15 09:40:02.964612+00:00
539823,1762472,2094,11,1,Colt,INPYS26-11,Toronado,80000.0,1.656010205210049,1.31887200749306,2.57914817909338,132500.0,105500.0,206300.0,high,v2.0,2025-12-15 09:40:02.964612+00:00
539824,1752780,2094,12,1,Colt,INAUW25-346,Artorius,80000.0,0.3033764797702282,0.13348868826981303,0.6255178917284094,24300.0,10700.0,50000.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539825,1762473,2094,13,1,Colt,INPYS26-13,Dundeel,80000.0,1.286562097230696,0.7951913871537165,2.67577695620989,102900.0,63600.0,214100.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539826,1762474,2094,14,1,Colt,INPYS26-14,Shamus Award,80000.0,0.33930711372570094,0.22025679769412157,0.8069191227212785,27100.0,17600.0,64600.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539827,1762475,2094,15,1,Colt,INPYS26-15,Alabama Express,80000.0,0.7642669735629075,0.5267785793535602,1.2881672114852825,61100.0,42100.0,103100.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539828,1762476,2094,16,1,Colt,INPYS26-16,Artorius,80000.0,0.6665160066365952,0.35164072730500284,1.5971370147526558,53300.0,28100.0,127800.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539829,1762477,2094,17,1,Filly,INPYS26-17,Ole Kirk,80000.0,1.8812731528981197,1.1922452994554065,2.457296889304707,150500.0,95400.0,196600.0,low,v2.0,2025-12-15 09:40:02.964612+00:00
539830,1762478,2094,18,1,Filly,INPYS26-18,In The Congo,80000.0,0.619700038758903,0.3995386868952745,1.0691986370952438,49600.0,32000.0,85500.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539831,1762479,2094,19,1,Colt,INPYS26-19,Ghaiyyath,80000.0,0.7911896314526488,0.5667481613734627,1.8579734479083847,63300.0,45300.0,148600.0,high,v2.0,2025-12-15 09:40:02.964612+00:00
539832,1762480,2094,20,1,Filly,INPYS26-20,Dundeel,80000.0,1.5314044397804425,0.95711693927908,2.2607033411339366,122500.0,76600.0,180900.0,medium,v2.0,2025-12-15 09:40:02.964612+00:00
539833,1762481,2094,21,1,Colt,INPYS26-21,Toronado,80000.0,1.6988434999384665,1.1109009710957642,3.0177062242956,135900.0,88900.0,241400.0,high,v2.0,2025-12-15 09:40:02.964612+00:00
